Date & time of file creation	5/11/2017 9:23 AM							
Data file path	C:\Users\nbalfour\Documents\Banet lab laptop transfer\Swim Tunnel Data\Hopkins\sardine test 3 small tunnel.txt							
								
								
CALIBRATION DATA								
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]
SDWA0003000060      , CH 1	1	59.89	29.23	0.00	100.00	20.91	14.16	0.000
								
								
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWA0003000060      , CH 1 phase [r.U.]	SDWA0003000060      , CH 1 temp [°C]	SDWA0003000060      , CH 1 O2 [mg/L]			
5/11/2017 11:06:46 AM	3577370806	1013.00	30.42	13.67	9.461
5/11/2017 11:06:47 AM	3577370807	1013.00	30.43	13.72	9.433
5/11/2017 11:06:48 AM	3577370808	1013.00	30.42	13.56	9.504
5/11/2017 11:06:49 AM	3577370809	1013.00	30.43	13.55	9.500
5/11/2017 11:06:50 AM	3577370810	1013.00	30.44	13.47	9.523
5/11/2017 11:06:51 AM	3577370811	1013.00	30.43	13.52	9.512
5/11/2017 11:06:52 AM	3577370812	1013.00	30.42	13.54	9.512
5/11/2017 11:06:53 AM	3577370813	1013.00	30.42	13.67	9.461
5/11/2017 11:06:54 AM	3577370814	1013.00	30.42	13.72	9.442
5/11/2017 11:06:55 AM	3577370815	1013.00	30.43	13.67	9.453
5/11/2017 11:06:56 AM	3577370816	1013.00	30.44	13.69	9.437
5/11/2017 11:06:57 AM	3577370817	1013.00	30.42	13.72	9.442
5/11/2017 11:06:58 AM	3577370818	1013.00	30.43	13.68	9.449
5/11/2017 11:06:59 AM	3577370819	1013.00	30.43	13.67	9.453
5/11/2017 11:07:00 AM	3577370820	1013.00	30.44	13.77	9.406
5/11/2017 11:07:01 AM	3577370821	1013.00	30.43	13.67	9.453
5/11/2017 11:07:02 AM	3577370822	1013.00	30.44	13.60	9.472
5/11/2017 11:07:03 AM	3577370823	1013.00	30.43	13.61	9.476
5/11/2017 11:07:04 AM	3577370824	1013.00	30.46	13.60	9.455
5/11/2017 11:07:05 AM	3577370825	1013.00	30.43	13.62	9.472
5/11/2017 11:07:06 AM	3577370826	1013.00	30.44	13.69	9.437
5/11/2017 11:07:07 AM	3577370827	1013.00	30.44	13.64	9.456
5/11/2017 11:07:08 AM	3577370828	1013.00	30.43	13.61	9.476
5/11/2017 11:07:09 AM	3577370829	1013.00	30.44	13.65	9.452
5/11/2017 11:07:10 AM	3577370830	1013.00	30.45	13.62	9.456
5/11/2017 11:07:11 AM	3577370831	1013.00	30.45	13.60	9.463
5/11/2017 11:07:12 AM	3577370832	1013.00	30.46	13.62	9.447
5/11/2017 11:07:13 AM	3577370833	1013.00	30.45	13.64	9.448
5/11/2017 11:07:14 AM	3577370834	1013.00	30.44	13.54	9.495
5/11/2017 11:07:15 AM	3577370835	1013.00	30.45	13.57	9.475
5/11/2017 11:07:16 AM	3577370836	1013.00	30.45	13.57	9.475
5/11/2017 11:07:17 AM	3577370837	1013.00	30.45	13.65	9.444
5/11/2017 11:07:18 AM	3577370838	1013.00	30.45	13.66	9.440
5/11/2017 11:07:19 AM	3577370839	1013.00	30.44	13.64	9.456
5/11/2017 11:07:20 AM	3577370840	1013.00	30.44	13.61	9.468
5/11/2017 11:07:21 AM	3577370841	1013.00	30.46	13.57	9.467
5/11/2017 11:07:22 AM	3577370842	1013.00	30.46	13.44	9.518
5/11/2017 11:07:23 AM	3577370843	1013.00	30.46	13.41	9.530
5/11/2017 11:07:24 AM	3577370844	1013.00	30.45	13.47	9.514
5/11/2017 11:07:25 AM	3577370845	1013.00	30.45	13.40	9.542
5/11/2017 11:07:26 AM	3577370846	1013.00	30.46	13.41	9.530
5/11/2017 11:07:27 AM	3577370847	1013.00	30.46	13.47	9.506
5/11/2017 11:07:28 AM	3577370848	1013.00	30.46	13.58	9.463
5/11/2017 11:07:29 AM	3577370849	1013.00	30.46	13.51	9.490
5/11/2017 11:07:30 AM	3577370850	1013.00	30.44	13.49	9.515
5/11/2017 11:07:31 AM	3577370851	1013.00	30.48	13.52	9.469
5/11/2017 11:07:32 AM	3577370852	1013.00	30.47	13.50	9.486
5/11/2017 11:07:33 AM	3577370853	1013.00	30.47	13.36	9.541
5/11/2017 11:07:34 AM	3577370854	1013.00	30.47	13.41	9.521
5/11/2017 11:07:35 AM	3577370855	1013.00	30.47	13.47	9.497
5/11/2017 11:07:36 AM	3577370856	1013.00	30.44	13.54	9.495
5/11/2017 11:07:37 AM	3577370857	1013.00	30.45	13.58	9.471
5/11/2017 11:07:38 AM	3577370858	1013.00	30.46	13.67	9.428
5/11/2017 11:07:39 AM	3577370859	1013.00	30.47	13.68	9.415
5/11/2017 11:07:40 AM	3577370860	1013.00	30.46	13.66	9.432
5/11/2017 11:07:41 AM	3577370861	1013.00	30.46	13.61	9.451
5/11/2017 11:07:42 AM	3577370862	1013.00	30.47	13.59	9.451
5/11/2017 11:07:43 AM	3577370863	1013.00	30.46	13.50	9.494
5/11/2017 11:07:44 AM	3577370864	1013.00	30.45	13.43	9.530
5/11/2017 11:07:45 AM	3577370865	1013.00	30.46	13.39	9.537
5/11/2017 11:07:46 AM	3577370866	1013.00	30.46	13.40	9.533
5/11/2017 11:07:47 AM	3577370867	1013.00	30.46	13.39	9.537
5/11/2017 11:07:48 AM	3577370868	1013.00	30.47	13.52	9.478
5/11/2017 11:07:49 AM	3577370869	1013.00	30.45	13.60	9.463
5/11/2017 11:07:50 AM	3577370870	1013.00	30.46	13.61	9.451
5/11/2017 11:07:51 AM	3577370871	1013.00	30.46	13.59	9.459
5/11/2017 11:07:52 AM	3577370872	1013.00	30.46	13.52	9.486
5/11/2017 11:07:53 AM	3577370873	1013.00	30.47	13.46	9.501
5/11/2017 11:07:54 AM	3577370874	1013.00	30.46	13.45	9.514
5/11/2017 11:07:55 AM	3577370875	1013.00	30.48	13.53	9.466
5/11/2017 11:07:56 AM	3577370876	1013.00	30.47	13.56	9.462
5/11/2017 11:07:57 AM	3577370877	1013.00	30.45	13.70	9.424
5/11/2017 11:07:58 AM	3577370878	1013.00	30.47	13.69	9.412
5/11/2017 11:07:59 AM	3577370879	1013.00	30.46	13.62	9.447
5/11/2017 11:08:00 AM	3577370880	1013.00	30.48	13.59	9.442
5/11/2017 11:08:01 AM	3577370881	1013.00	30.47	13.59	9.451
5/11/2017 11:08:02 AM	3577370882	1013.00	30.46	13.58	9.463
5/11/2017 11:08:03 AM	3577370883	1013.00	30.46	13.58	9.463
5/11/2017 11:08:04 AM	3577370884	1013.00	30.47	13.62	9.439
5/11/2017 11:08:05 AM	3577370885	1013.00	30.47	13.66	9.423
5/11/2017 11:08:06 AM	3577370886	1013.00	30.46	13.69	9.420
5/11/2017 11:08:07 AM	3577370887	1013.00	30.47	13.68	9.415
5/11/2017 11:08:08 AM	3577370888	1013.00	30.44	13.63	9.460
5/11/2017 11:08:09 AM	3577370889	1013.00	30.48	13.63	9.427
5/11/2017 11:08:10 AM	3577370890	1013.00	30.48	13.63	9.427
5/11/2017 11:08:11 AM	3577370891	1013.00	30.48	13.60	9.438
5/11/2017 11:08:12 AM	3577370892	1013.00	30.48	13.58	9.446
5/11/2017 11:08:13 AM	3577370893	1013.00	30.49	13.63	9.418
5/11/2017 11:08:14 AM	3577370894	1013.00	30.46	13.60	9.455
5/11/2017 11:08:15 AM	3577370895	1013.00	30.46	13.57	9.467
5/11/2017 11:08:16 AM	3577370896	1013.00	30.46	13.57	9.467
5/11/2017 11:08:17 AM	3577370897	1013.00	30.47	13.49	9.490
5/11/2017 11:08:18 AM	3577370898	1013.00	30.48	13.52	9.469
5/11/2017 11:08:19 AM	3577370899	1013.00	30.47	13.66	9.423
5/11/2017 11:08:20 AM	3577370900	1013.00	30.46	13.64	9.439
5/11/2017 11:08:21 AM	3577370901	1013.00	30.47	13.69	9.412
5/11/2017 11:08:22 AM	3577370902	1013.00	30.46	13.69	9.420
5/11/2017 11:08:23 AM	3577370903	1013.00	30.47	13.72	9.400
5/11/2017 11:08:24 AM	3577370904	1013.00	30.46	13.57	9.467
5/11/2017 11:08:25 AM	3577370905	1013.00	30.47	13.62	9.439
5/11/2017 11:08:26 AM	3577370906	1013.00	30.48	13.53	9.466
5/11/2017 11:08:27 AM	3577370907	1013.00	30.47	13.66	9.423
5/11/2017 11:08:28 AM	3577370908	1013.00	30.48	13.58	9.446
5/11/2017 11:08:29 AM	3577370909	1013.00	30.46	13.63	9.443
5/11/2017 11:08:30 AM	3577370910	1013.00	30.47	13.58	9.454
5/11/2017 11:08:31 AM	3577370911	1013.00	30.47	13.59	9.451
5/11/2017 11:08:32 AM	3577370912	1013.00	30.47	13.46	9.501
5/11/2017 11:08:33 AM	3577370913	1013.00	30.48	13.56	9.454
5/11/2017 11:08:34 AM	3577370914	1013.00	30.47	13.53	9.474
5/11/2017 11:08:35 AM	3577370915	1013.00	30.48	13.63	9.427
5/11/2017 11:08:36 AM	3577370916	1013.00	30.46	13.65	9.435
5/11/2017 11:08:37 AM	3577370917	1013.00	30.47	13.63	9.435
5/11/2017 11:08:38 AM	3577370918	1013.00	30.47	13.56	9.462
5/11/2017 11:08:39 AM	3577370919	1013.00	30.46	13.55	9.475
5/11/2017 11:08:40 AM	3577370920	1013.00	30.46	13.44	9.518
5/11/2017 11:08:41 AM	3577370921	1013.00	30.46	13.48	9.502
5/11/2017 11:08:42 AM	3577370922	1013.00	30.47	13.49	9.490
5/11/2017 11:08:43 AM	3577370923	1013.00	30.49	13.49	9.473
5/11/2017 11:08:44 AM	3577370924	1013.00	30.47	13.57	9.458
5/11/2017 11:08:45 AM	3577370925	1013.00	30.47	13.65	9.427
5/11/2017 11:08:46 AM	3577370926	1013.00	30.47	13.54	9.470
5/11/2017 11:08:47 AM	3577370927	1013.00	30.46	13.65	9.435
5/11/2017 11:08:48 AM	3577370928	1013.00	30.45	13.63	9.452
5/11/2017 11:08:49 AM	3577370929	1013.00	30.45	13.55	9.483
5/11/2017 11:08:50 AM	3577370930	1013.00	30.47	13.61	9.443
5/11/2017 11:08:51 AM	3577370931	1013.00	30.48	13.66	9.415
5/11/2017 11:08:52 AM	3577370932	1013.00	30.46	13.51	9.490
5/11/2017 11:08:53 AM	3577370933	1013.00	30.45	13.47	9.514
5/11/2017 11:08:54 AM	3577370934	1013.00	30.45	13.42	9.534
5/11/2017 11:08:55 AM	3577370935	1013.00	30.46	13.36	9.549
5/11/2017 11:08:56 AM	3577370936	1013.00	30.47	13.51	9.482
5/11/2017 11:08:57 AM	3577370937	1013.00	30.48	13.61	9.434
5/11/2017 11:08:58 AM	3577370938	1013.00	30.48	13.67	9.411
5/11/2017 11:08:59 AM	3577370939	1013.00	30.47	13.73	9.396
5/11/2017 11:09:00 AM	3577370940	1013.00	30.46	13.76	9.393
5/11/2017 11:09:01 AM	3577370941	1013.00	30.47	13.62	9.439
5/11/2017 11:09:02 AM	3577370942	1013.00	30.44	13.55	9.491
5/11/2017 11:09:03 AM	3577370943	1013.00	30.46	13.51	9.490
5/11/2017 11:09:04 AM	3577370944	1013.00	30.47	13.50	9.486
5/11/2017 11:09:05 AM	3577370945	1013.00	30.46	13.34	9.557
5/11/2017 11:09:06 AM	3577370946	1013.00	30.48	13.36	9.532
5/11/2017 11:09:07 AM	3577370947	1013.00	30.45	13.48	9.510
5/11/2017 11:09:08 AM	3577370948	1013.00	30.47	13.45	9.505
5/11/2017 11:09:09 AM	3577370949	1013.00	30.45	13.44	9.526
5/11/2017 11:09:10 AM	3577370950	1013.00	30.46	13.58	9.463
5/11/2017 11:09:11 AM	3577370951	1013.00	30.47	13.49	9.490
5/11/2017 11:09:12 AM	3577370952	1013.00	30.45	13.45	9.522
5/11/2017 11:09:13 AM	3577370953	1013.00	30.47	13.52	9.478
5/11/2017 11:09:14 AM	3577370954	1013.00	30.46	13.59	9.459
5/11/2017 11:09:15 AM	3577370955	1013.00	30.47	13.45	9.505
5/11/2017 11:09:16 AM	3577370956	1013.00	30.46	13.50	9.494
5/11/2017 11:09:17 AM	3577370957	1013.00	30.47	13.50	9.486
5/11/2017 11:09:18 AM	3577370958	1013.00	30.47	13.51	9.482
5/11/2017 11:09:19 AM	3577370959	1013.00	30.46	13.45	9.514
5/11/2017 11:09:20 AM	3577370960	1013.00	30.46	13.54	9.478
5/11/2017 11:09:21 AM	3577370961	1013.00	30.47	13.57	9.458
5/11/2017 11:09:22 AM	3577370962	1013.00	30.48	13.60	9.438
5/11/2017 11:09:23 AM	3577370963	1013.00	30.48	13.56	9.454
5/11/2017 11:09:24 AM	3577370964	1013.00	30.46	13.55	9.475
5/11/2017 11:09:25 AM	3577370965	1013.00	30.47	13.52	9.478
5/11/2017 11:09:26 AM	3577370966	1013.00	30.47	13.45	9.505
5/11/2017 11:09:27 AM	3577370967	1013.00	30.47	13.45	9.505
5/11/2017 11:09:28 AM	3577370968	1013.00	30.46	13.46	9.510
5/11/2017 11:09:29 AM	3577370969	1013.00	30.47	13.49	9.490
5/11/2017 11:09:30 AM	3577370970	1013.00	30.46	13.60	9.455
5/11/2017 11:09:31 AM	3577370971	1013.00	30.48	13.74	9.384
5/11/2017 11:09:32 AM	3577370972	1013.00	30.45	13.63	9.452
5/11/2017 11:09:33 AM	3577370973	1013.00	30.47	13.59	9.451
5/11/2017 11:09:34 AM	3577370974	1013.00	30.47	13.58	9.454
5/11/2017 11:09:35 AM	3577370975	1013.00	30.47	13.55	9.466
5/11/2017 11:09:36 AM	3577370976	1013.00	30.47	13.43	9.513
5/11/2017 11:09:37 AM	3577370977	1013.00	30.45	13.53	9.491
5/11/2017 11:09:38 AM	3577370978	1013.00	30.46	13.65	9.435
5/11/2017 11:09:39 AM	3577370979	1013.00	30.47	13.65	9.427
5/11/2017 11:09:40 AM	3577370980	1013.00	30.47	13.55	9.466
5/11/2017 11:09:41 AM	3577370981	1013.00	30.47	13.60	9.447
5/11/2017 11:09:42 AM	3577370982	1013.00	30.45	13.55	9.483
5/11/2017 11:09:43 AM	3577370983	1013.00	30.45	13.54	9.487
5/11/2017 11:09:44 AM	3577370984	1013.00	30.49	13.54	9.453
5/11/2017 11:09:45 AM	3577370985	1013.00	30.46	13.66	9.432
5/11/2017 11:09:46 AM	3577370986	1013.00	30.45	13.64	9.448
5/11/2017 11:09:47 AM	3577370987	1013.00	30.45	13.65	9.444
5/11/2017 11:09:48 AM	3577370988	1013.00	30.45	13.54	9.487
5/11/2017 11:09:49 AM	3577370989	1013.00	30.47	13.62	9.439
5/11/2017 11:09:50 AM	3577370990	1013.00	30.47	13.56	9.462
5/11/2017 11:09:51 AM	3577370991	1013.00	30.47	13.54	9.470
5/11/2017 11:09:52 AM	3577370992	1013.00	30.45	13.53	9.491
5/11/2017 11:09:53 AM	3577370993	1013.00	30.46	13.64	9.439
5/11/2017 11:09:54 AM	3577370994	1013.00	30.44	13.54	9.495
5/11/2017 11:09:55 AM	3577370995	1013.00	30.47	13.58	9.454
5/11/2017 11:09:56 AM	3577370996	1013.00	30.45	13.74	9.409
5/11/2017 11:09:57 AM	3577370997	1013.00	30.46	13.79	9.381
5/11/2017 11:09:58 AM	3577370998	1013.00	30.45	13.73	9.413
5/11/2017 11:09:59 AM	3577370999	1013.00	30.47	13.76	9.384
5/11/2017 11:10:00 AM	3577371000	1013.00	30.47	13.73	9.396
5/11/2017 11:10:01 AM	3577371001	1013.00	30.47	13.59	9.451
5/11/2017 11:10:02 AM	3577371002	1013.00	30.46	13.56	9.471
5/11/2017 11:10:03 AM	3577371003	1013.00	30.48	13.54	9.462
5/11/2017 11:10:04 AM	3577371004	1013.00	30.47	13.64	9.431
5/11/2017 11:10:05 AM	3577371005	1013.00	30.48	13.55	9.458
5/11/2017 11:10:06 AM	3577371006	1013.00	30.45	13.67	9.436
5/11/2017 11:10:07 AM	3577371007	1013.00	30.47	13.70	9.408
5/11/2017 11:10:08 AM	3577371008	1013.00	30.45	13.74	9.409
5/11/2017 11:10:09 AM	3577371009	1013.00	30.47	13.65	9.427
5/11/2017 11:10:10 AM	3577371010	1013.00	30.47	13.81	9.365
5/11/2017 11:10:11 AM	3577371011	1013.00	30.44	13.82	9.386
5/11/2017 11:10:12 AM	3577371012	1013.00	30.47	13.73	9.396
5/11/2017 11:10:13 AM	3577371013	1013.00	30.46	13.68	9.424
5/11/2017 11:10:14 AM	3577371014	1013.00	30.46	13.70	9.416
5/11/2017 11:10:15 AM	3577371015	1013.00	30.45	13.56	9.479
5/11/2017 11:10:16 AM	3577371016	1013.00	30.46	13.44	9.518
5/11/2017 11:10:17 AM	3577371017	1013.00	30.46	13.52	9.486
5/11/2017 11:10:18 AM	3577371018	1013.00	30.44	13.54	9.495
5/11/2017 11:10:19 AM	3577371019	1013.00	30.46	13.51	9.490
5/11/2017 11:10:20 AM	3577371020	1013.00	30.45	13.58	9.471
5/11/2017 11:10:21 AM	3577371021	1013.00	30.45	13.69	9.428
5/11/2017 11:10:22 AM	3577371022	1013.00	30.46	13.72	9.408
5/11/2017 11:10:23 AM	3577371023	1013.00	30.45	13.67	9.436
5/11/2017 11:10:24 AM	3577371024	1013.00	30.45	13.71	9.420
5/11/2017 11:10:25 AM	3577371025	1013.00	30.45	13.70	9.424
5/11/2017 11:10:26 AM	3577371026	1013.00	30.46	13.64	9.439
5/11/2017 11:10:27 AM	3577371027	1013.00	30.46	13.64	9.439
5/11/2017 11:10:28 AM	3577371028	1013.00	30.44	13.66	9.448
5/11/2017 11:10:29 AM	3577371029	1013.00	30.43	13.58	9.488
5/11/2017 11:10:30 AM	3577371030	1013.00	30.46	13.57	9.467
5/11/2017 11:10:31 AM	3577371031	1013.00	30.47	13.51	9.482
5/11/2017 11:10:32 AM	3577371032	1013.00	30.45	13.56	9.479
5/11/2017 11:10:33 AM	3577371033	1013.00	30.44	13.57	9.483
5/11/2017 11:10:34 AM	3577371034	1013.00	30.46	13.59	9.459
5/11/2017 11:10:35 AM	3577371035	1013.00	30.45	13.61	9.459
5/11/2017 11:10:36 AM	3577371036	1013.00	30.46	13.65	9.435
5/11/2017 11:10:37 AM	3577371037	1013.00	30.45	13.51	9.499
5/11/2017 11:10:38 AM	3577371038	1013.00	30.46	13.47	9.506
5/11/2017 11:10:39 AM	3577371039	1013.00	30.45	13.44	9.526
5/11/2017 11:10:40 AM	3577371040	1013.00	30.45	13.39	9.546
5/11/2017 11:10:41 AM	3577371041	1013.00	30.44	13.37	9.562
5/11/2017 11:10:42 AM	3577371042	1013.00	30.46	13.42	9.526
5/11/2017 11:10:43 AM	3577371043	1013.00	30.46	13.40	9.533
5/11/2017 11:10:44 AM	3577371044	1013.00	30.45	13.48	9.510
5/11/2017 11:10:45 AM	3577371045	1013.00	30.46	13.48	9.502
5/11/2017 11:10:46 AM	3577371046	1013.00	30.45	13.52	9.495
5/11/2017 11:10:47 AM	3577371047	1013.00	30.45	13.47	9.514
5/11/2017 11:10:48 AM	3577371048	1013.00	30.44	13.56	9.487
5/11/2017 11:10:49 AM	3577371049	1013.00	30.45	13.50	9.503
5/11/2017 11:10:50 AM	3577371050	1013.00	30.46	13.48	9.502
5/11/2017 11:10:51 AM	3577371051	1013.00	30.45	13.51	9.499
5/11/2017 11:10:52 AM	3577371052	1013.00	30.45	13.55	9.483
5/11/2017 11:10:53 AM	3577371053	1013.00	30.45	13.48	9.510
5/11/2017 11:10:54 AM	3577371054	1013.00	30.46	13.52	9.486
5/11/2017 11:10:55 AM	3577371055	1013.00	30.46	13.52	9.486
5/11/2017 11:10:56 AM	3577371056	1013.00	30.46	13.48	9.502
5/11/2017 11:10:57 AM	3577371057	1013.00	30.45	13.60	9.463
5/11/2017 11:10:58 AM	3577371058	1013.00	30.44	13.61	9.468
5/11/2017 11:10:59 AM	3577371059	1013.00	30.45	13.66	9.440
5/11/2017 11:11:00 AM	3577371060	1013.00	30.44	13.70	9.433
5/11/2017 11:11:01 AM	3577371061	1013.00	30.46	13.67	9.428
5/11/2017 11:11:02 AM	3577371062	1013.00	30.47	13.53	9.474
5/11/2017 11:11:03 AM	3577371063	1013.00	30.44	13.48	9.519
5/11/2017 11:11:04 AM	3577371064	1013.00	30.46	13.41	9.530
5/11/2017 11:11:05 AM	3577371065	1013.00	30.46	13.44	9.518
5/11/2017 11:11:06 AM	3577371066	1013.00	30.46	13.45	9.514
5/11/2017 11:11:07 AM	3577371067	1013.00	30.45	13.47	9.514
5/11/2017 11:11:08 AM	3577371068	1013.00	30.45	13.54	9.487
5/11/2017 11:11:09 AM	3577371069	1013.00	30.46	13.53	9.482
5/11/2017 11:11:10 AM	3577371070	1013.00	30.46	13.48	9.502
5/11/2017 11:11:11 AM	3577371071	1013.00	30.46	13.53	9.482
5/11/2017 11:11:12 AM	3577371072	1013.00	30.44	13.59	9.476
5/11/2017 11:11:13 AM	3577371073	1013.00	30.45	13.58	9.471
5/11/2017 11:11:14 AM	3577371074	1013.00	30.45	13.58	9.471
5/11/2017 11:11:15 AM	3577371075	1013.00	30.45	13.59	9.467
5/11/2017 11:11:16 AM	3577371076	1013.00	30.45	13.42	9.534
5/11/2017 11:11:17 AM	3577371077	1013.00	30.47	13.37	9.537
5/11/2017 11:11:18 AM	3577371078	1013.00	30.43	13.39	9.563
5/11/2017 11:11:19 AM	3577371079	1013.00	30.47	13.43	9.513
5/11/2017 11:11:20 AM	3577371080	1013.00	30.45	13.43	9.530
5/11/2017 11:11:21 AM	3577371081	1013.00	30.45	13.51	9.499
5/11/2017 11:11:22 AM	3577371082	1013.00	30.46	13.44	9.518
5/11/2017 11:11:23 AM	3577371083	1013.00	30.45	13.46	9.518
5/11/2017 11:11:24 AM	3577371084	1013.00	30.45	13.49	9.506
5/11/2017 11:11:25 AM	3577371085	1013.00	30.45	13.54	9.487
5/11/2017 11:11:26 AM	3577371086	1013.00	30.44	13.60	9.472
5/11/2017 11:11:27 AM	3577371087	1013.00	30.46	13.71	9.412
5/11/2017 11:11:28 AM	3577371088	1013.00	30.44	13.70	9.433
5/11/2017 11:11:29 AM	3577371089	1013.00	30.45	13.69	9.428
5/11/2017 11:11:30 AM	3577371090	1013.00	30.45	13.68	9.432
5/11/2017 11:11:31 AM	3577371091	1013.00	30.46	13.67	9.428
5/11/2017 11:11:32 AM	3577371092	1013.00	30.45	13.70	9.424
5/11/2017 11:11:33 AM	3577371093	1013.00	30.45	13.73	9.413
5/11/2017 11:11:34 AM	3577371094	1013.00	30.46	13.77	9.389
5/11/2017 11:11:35 AM	3577371095	1013.00	30.45	13.73	9.413
5/11/2017 11:11:36 AM	3577371096	1013.00	30.44	13.67	9.444
5/11/2017 11:11:37 AM	3577371097	1013.00	30.45	13.61	9.459
5/11/2017 11:11:38 AM	3577371098	1013.00	30.46	13.52	9.486
5/11/2017 11:11:39 AM	3577371099	1013.00	30.46	13.39	9.537
5/11/2017 11:11:40 AM	3577371100	1013.00	30.46	13.36	9.549
5/11/2017 11:11:41 AM	3577371101	1013.00	30.44	13.38	9.558
5/11/2017 11:11:42 AM	3577371102	1013.00	30.45	13.43	9.530
5/11/2017 11:11:43 AM	3577371103	1013.00	30.45	13.35	9.562
5/11/2017 11:11:44 AM	3577371104	1013.00	30.45	13.37	9.554
5/11/2017 11:11:45 AM	3577371105	1013.00	30.45	13.46	9.518
5/11/2017 11:11:46 AM	3577371106	1013.00	30.45	13.61	9.459
5/11/2017 11:11:47 AM	3577371107	1013.00	30.46	13.58	9.463
5/11/2017 11:11:48 AM	3577371108	1013.00	30.43	13.69	9.445
5/11/2017 11:11:49 AM	3577371109	1013.00	30.46	13.73	9.404
5/11/2017 11:11:50 AM	3577371110	1013.00	30.47	13.63	9.435
5/11/2017 11:11:51 AM	3577371111	1013.00	30.46	13.47	9.506
5/11/2017 11:11:52 AM	3577371112	1013.00	30.44	13.40	9.550
5/11/2017 11:11:53 AM	3577371113	1013.00	30.45	13.32	9.574
5/11/2017 11:11:54 AM	3577371114	1013.00	30.44	13.28	9.598
5/11/2017 11:11:55 AM	3577371115	1013.00	30.45	13.36	9.558
5/11/2017 11:11:56 AM	3577371116	1013.00	30.46	13.47	9.506
5/11/2017 11:11:57 AM	3577371117	1013.00	30.45	13.48	9.510
5/11/2017 11:11:58 AM	3577371118	1013.00	30.45	13.55	9.483
5/11/2017 11:11:59 AM	3577371119	1013.00	30.45	13.69	9.428
5/11/2017 11:12:00 AM	3577371120	1013.00	30.44	13.62	9.464
5/11/2017 11:12:01 AM	3577371121	1013.00	30.45	13.63	9.452
5/11/2017 11:12:02 AM	3577371122	1013.00	30.46	13.60	9.455
5/11/2017 11:12:03 AM	3577371123	1013.00	30.46	13.66	9.432
5/11/2017 11:12:04 AM	3577371124	1013.00	30.45	13.49	9.506
5/11/2017 11:12:05 AM	3577371125	1013.00	30.46	13.46	9.510
5/11/2017 11:12:06 AM	3577371126	1013.00	30.45	13.38	9.550
5/11/2017 11:12:07 AM	3577371127	1013.00	30.43	13.36	9.575
5/11/2017 11:12:08 AM	3577371128	1013.00	30.42	13.36	9.583
5/11/2017 11:12:09 AM	3577371129	1013.00	30.44	13.41	9.546
5/11/2017 11:12:10 AM	3577371130	1013.00	30.45	13.40	9.542
5/11/2017 11:12:11 AM	3577371131	1013.00	30.45	13.41	9.538
5/11/2017 11:12:12 AM	3577371132	1013.00	30.46	13.48	9.502
5/11/2017 11:12:13 AM	3577371133	1013.00	30.45	13.48	9.510
5/11/2017 11:12:14 AM	3577371134	1013.00	30.45	13.51	9.499
5/11/2017 11:12:15 AM	3577371135	1013.00	30.45	13.51	9.499
5/11/2017 11:12:16 AM	3577371136	1013.00	30.45	13.58	9.471
5/11/2017 11:12:17 AM	3577371137	1013.00	30.45	13.58	9.471
5/11/2017 11:12:18 AM	3577371138	1013.00	30.43	13.52	9.512
5/11/2017 11:12:19 AM	3577371139	1013.00	30.45	13.51	9.499
5/11/2017 11:12:20 AM	3577371140	1013.00	30.44	13.52	9.503
5/11/2017 11:12:21 AM	3577371141	1013.00	30.45	13.45	9.522
5/11/2017 11:12:22 AM	3577371142	1013.00	30.46	13.42	9.526
5/11/2017 11:12:23 AM	3577371143	1013.00	30.44	13.39	9.554
5/11/2017 11:12:24 AM	3577371144	1013.00	30.45	13.41	9.538
5/11/2017 11:12:25 AM	3577371145	1013.00	30.48	13.50	9.477
5/11/2017 11:12:26 AM	3577371146	1013.00	30.45	13.49	9.506
5/11/2017 11:12:27 AM	3577371147	1013.00	30.47	13.59	9.451
5/11/2017 11:12:28 AM	3577371148	1013.00	30.48	13.67	9.411
5/11/2017 11:12:29 AM	3577371149	1013.00	30.46	13.61	9.451
5/11/2017 11:12:30 AM	3577371150	1013.00	30.46	13.58	9.463
5/11/2017 11:12:31 AM	3577371151	1013.00	30.48	13.63	9.427
5/11/2017 11:12:32 AM	3577371152	1013.00	30.45	13.57	9.475
5/11/2017 11:12:33 AM	3577371153	1013.00	30.46	13.51	9.490
5/11/2017 11:12:34 AM	3577371154	1013.00	30.46	13.50	9.494
5/11/2017 11:12:35 AM	3577371155	1013.00	30.46	13.54	9.478
5/11/2017 11:12:36 AM	3577371156	1013.00	30.45	13.51	9.499
5/11/2017 11:12:37 AM	3577371157	1013.00	30.46	13.57	9.467
5/11/2017 11:12:38 AM	3577371158	1013.00	30.45	13.60	9.463
5/11/2017 11:12:39 AM	3577371159	1013.00	30.46	13.59	9.459
5/11/2017 11:12:40 AM	3577371160	1013.00	30.45	13.52	9.495
5/11/2017 11:12:41 AM	3577371161	1013.00	30.47	13.57	9.458
5/11/2017 11:12:42 AM	3577371162	1013.00	30.46	13.54	9.478
5/11/2017 11:12:43 AM	3577371163	1013.00	30.46	13.52	9.486
